TITRE,DESCRIPTION,PRIX,CODE_DEVISE,QUANTITÉ,TAGS,MATÉRIAUX,"IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","TYPE VARIATION 1","NOM VARIATION 1","VALEURS VARIATION 1","TYPE VARIATION 2","NOM VARIATION 2","VALEURS VARIATION 2",RÉFÉRENCE
"Replacement Cover - World Cup Italia '90 (PAL Version) - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","World Championship Soccer (ワールドカップサッカー) is a soccer game running on Sega's Mega-Tech arcade cabinet system and was released as one of the first games for the Sega Genesis system in North America in September 1989.
The European Mega Drive release, World Cup Italia '90, was published jointly with Olivetti and Virgin Mastertronic and was an officially licensed franchise game of the 1990 FIFA World Cup featuring the official logo and mascot. After the World Cup licence had expired the game was renamed to Sega Soccer on the Mega 6 compilation cartridge on the Mega Drive removing the Virgin Mastertronic credit. A different game was also released as World Cup Italia '90 for the Master System in 1991 but this is not connected to World Championship Soccer.

In 1990 the game was ported by Elite Systems for DOS, Amiga, Atari ST, Commodore 64 and ZX Spectrum.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"World_Cup_Italia_90_Sega_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/ec7519/5075686496/il_fullxfull.5075686496_60nl.jpg,https://i.etsystatic.com/37233584/r/il/1cacb5/5123919901/il_fullxfull.5123919901_casp.jpg,https://i.etsystatic.com/37233584/r/il/642b0a/5075694490/il_fullxfull.5075694490_nkab.jpg,,,,,,,,,,,,,,MD-World-Cup-90
"Replacement Cover - Teenage Mutant Hero Turtles: The Hyperstone Heist (PAL Version) - Sega Megadrive Classic Reproduction Cover - HQ Print","Teenage Mutant Ninja Turtles: The Hyperstone Heist, released in Europe as Teenage Mutant Hero Turtles: The Hyperstone Heist and in Japan as Teenage Mutant Ninja Turtles: Return of the Shredder, is a 1992 side-scrolling beat 'em up game developed and published by Konami for the Sega Genesis, based on the Teenage Mutant Ninja Turtles comic book characters. It was Konami's debut title for the Genesis. The game was re-released as part of Teenage Mutant Ninja Turtles: The Cowabunga Collection in 2022.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"Teenage_Mutant_Turtles_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/359ab3/5216378098/il_fullxfull.5216378098_nne8.jpg,https://i.etsystatic.com/37233584/r/il/b361d7/5216378712/il_fullxfull.5216378712_qh0q.jpg,,,,,,,,,,,,,,,MD-TMNTTHH
"Replacement Cover - GunStar Heroes (PAL Version) - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","Gunstar Heroes (ガンスターヒーローズ) is a Sega Mega Drive run and gun game developed by Treasure and published by Sega. First released in Japan, the United States, and Europe in September 1993, the game was a critical and commercial success, and is one of Treasure's most fondly-remembered original titles.

In March 1995, Gunstar Heroes was ported to the Sega Game Gear exclusively in Japan courtesy of developer M2.
The items we sell are not official Sega products or its affiliates.",7.49,EUR,3,"sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover,Gunstar_Heroes_Sega_Cover",paper,https://i.etsystatic.com/37233584/r/il/8e8adf/5640385147/il_fullxfull.5640385147_tefb.jpg,https://i.etsystatic.com/37233584/r/il/88b9cd/5589389278/il_fullxfull.5589389278_gab2.jpg,,,,,,,,,,,,,,,MD-Gunstar-PAL
"Replacement Cover - Shinobi III (PAL Version) - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","Shinobi III: Return of the Ninja Master, titre original japonais The Super Shinobi II, est un jeu vidéo d'action développé par Sega AM7 et édité par Sega, sorti en 1993 sur borne d'arcade et Mega Drive. C'est la suite directe de The Revenge of Shinobi.
The items we sell are not official Sega products or its affiliates.",7.49,EUR,3,"Shinobi_III_Megadrive_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/1012c0/5286186664/il_fullxfull.5286186664_qxhp.jpg,https://i.etsystatic.com/37233584/r/il/83c589/5334363409/il_fullxfull.5334363409_4tx9.jpg,,,,,,,,,,,,,,,MD-Shinobi-III
"Replacement Cover - Robocop Vs The Terminator (PAL Version) - Sega Megadrive Classic Game Cover - High Quality Print","RoboCop Versus The Terminator is a run and gun game released for the Super Nintendo Entertainment System, Master System, and Game Gear in 1993, with later ports to the Sega Genesis and Game Boy in 1994. It is based on the 1992 four-issue comic book mini-series of the same name, which is a crossover between the RoboCop and Terminator franchises. Despite there likenesses being shown on packaging, the actors who portrayed the titular characters (Arnold Schwarzenegger in 1984's The Terminator and Peter Weller in 1987's RoboCop) did not reprise their roles in this game.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case

The items we sell are not official Sega products or its affiliates.",7.49,EUR,3,"Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive,Robocop_Vs_Terminator_Cover",Paper,https://i.etsystatic.com/37233584/r/il/fcf0f4/6943024347/il_fullxfull.6943024347_16iz.jpg,https://i.etsystatic.com/37233584/r/il/22232c/6895051400/il_fullxfull.6895051400_db44.jpg,,,,,,,,,,,,,,,MD-R-VS-T
"Replacement Cover - Comix Zone (PAL Version) - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","Comix Zone (コミックスゾーン) is a platform action game for the Sega Mega Drive. Play involves defeating enemies with punches, kicks, and holds, managing your inventory, and solving puzzles.

The game's most remarkable feature is that it is set within the ""panels"" of a comic book. Each level consists of two ""pages"", and secrets are discovered by shredding the ""paper"" and revealing items. Dialogue is rendered within talk bubbles with the typical comic font. Sprites and backgrounds possess the bright colors and dynamic drawing style favored by superhero comics.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300 ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,2,Comix_Zone_Sega_Cover,paper,https://i.etsystatic.com/37233584/r/il/15f3b9/5853759439/il_fullxfull.5853759439_5xup.jpg,https://i.etsystatic.com/37233584/r/il/bb1533/5347891843/il_fullxfull.5347891843_8bkf.jpg,,,,,,,,,,,,,,,MD-Comix-Zone-PAL
"Replacement Cover - The Terminator (PAL Version) - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","The Terminator is a Sega Mega Drive action game developed by Probe Software and published by Virgin Games. It is based on the 1984 film The Terminator.

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"The_Terminator_Megadrive_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/583281/5118654378/il_fullxfull.5118654378_ox2g.jpg,https://i.etsystatic.com/37233584/r/il/c49cac/5166879453/il_fullxfull.5166879453_b2s1.jpg,https://i.etsystatic.com/37233584/r/il/14dff7/5118657812/il_fullxfull.5118657812_q9wc.jpg,,,,,,,,,,,,,,MD-Terminator
"Replacement Cover - Batman And Robin (PAL Version) - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case

The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover,Batman_and_Robin_Sega_Cover",paper,https://i.etsystatic.com/37233584/r/il/d921e6/6895069354/il_fullxfull.6895069354_i1c5.jpg,https://i.etsystatic.com/37233584/r/il/16e920/5055615896/il_fullxfull.5055615896_64ri.jpg,,,,,,,,,,,,,,,MD-BandR-PAL
"Replacement Cover - Boogerman (PAL Version) - Sega Megadrive Cover - High Quality Print","Boogerman: A Pick and Flick Adventure is a 2D platform video game created by Interplay Productions and released for the Sega Genesis in 1994 and later on the Super NES in 1995. The Genesis version was also released on the Wii Virtual Console in North America on November 24, 2008 and in Europe on December 12, 2008. The game's lead character also appears as a playable character and the rival of Earthworm Jim in Interplay's ClayFighter 63⅓.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,3,"Boogerman_Sega_Cover,Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive",paper,https://i.etsystatic.com/37233584/r/il/2844f8/5851700643/il_fullxfull.5851700643_2kj0.jpg,https://i.etsystatic.com/37233584/r/il/b58efc/5803596900/il_fullxfull.5803596900_7vat.jpg,,,,,,,,,,,,,,,
"Replacement Cover - Outrun - SEGA Megadrive Classic Reproduction Game Cover - High Quality Print","Out Run is an arcade driving video game released by Sega in September 1986. It is known for its pioneering hardware and graphics, nonlinear gameplay, a selectable soundtrack with music composed by Hiroshi Kawaguchi, and the hydraulic motion simulator deluxe arcade cabinet. The goal is to avoid traffic and reach one of five destinations.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,3,"retro_gaming,Sega-cover,Megadrive-cover,Replacement-cover,boite_repro_megadrive,megadrive_reproduction_box,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,restored_original_visual,Sega_Replacement_Game_Covers,sega_covers,High_Quality_Print,classic_game_cover",Paper,https://i.etsystatic.com/37233584/r/il/0128ee/4794078903/il_fullxfull.4794078903_30mo.jpg,https://i.etsystatic.com/37233584/r/il/580a64/4803975823/il_fullxfull.4803975823_5r8b.jpg,,,,,,,,,,,,,,,MD-Outrun
"Replacement Cover - Ghouls'N Ghosts (PAL Version) - Sega Megadrive Classic Game Cover - High Quality Print","Ghouls 'n Ghosts, known as Dai Makaimura (Japanese: 大魔界村, lit. Great Demon World Village) in Japan, is a side-scrolling platform game developed by Capcom, released as an arcade game in 1988 and subsequently ported to a number of home platforms. It is the sequel to Ghosts 'n Goblins and the second game in the Ghosts 'n Goblins series.

It was a commercial success, becoming the eighth highest-grossing arcade game of 1989 in Japan. It was also critically acclaimed, with the Sega Genesis/Megadrive version winning four awards from Electronic Gaming Monthly in 1989, including Best Game of the Year.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,3,"Ghouls_n_Ghosts_Cover,Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive",Paper,https://i.etsystatic.com/37233584/r/il/4914cb/4908275432/il_fullxfull.4908275432_kzj4.jpg,https://i.etsystatic.com/37233584/r/il/80b6d6/4956542703/il_fullxfull.4956542703_a6x3.jpg,https://i.etsystatic.com/37233584/r/il/b9f90f/4908277236/il_fullxfull.4908277236_5lxu.jpg,,,,,,,,,,,,,,MD-Ghouls-N-Ghosts
"Replacement Cover - Greendog (PAL Version) - Sega Megadrive Classic Game Cover - High Quality Print","Greendog: The Beached Surfer Dude! is a platform game developed by Interactive Designs for the Sega Genesis console, and was published by Sega in September 1992. A port to the handheld Game Gear was released a year later.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"Greendog_Sega_Cover,Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive",Paper,https://i.etsystatic.com/37233584/r/il/fa9830/4976320137/il_fullxfull.4976320137_55gt.jpg,https://i.etsystatic.com/37233584/r/il/1233b8/4928062684/il_fullxfull.4928062684_7ein.jpg,https://i.etsystatic.com/37233584/r/il/fa79e4/4976322989/il_fullxfull.4976322989_l5a3.jpg,,,,,,,,,,,,,,MD-Greendog
"Replacement Cover - Super Street Fighter II (PAL Version) - Sega Megadrive Classic Game Cover - High Quality Print","Super Street Fighter II: The New Challengers is a competitive fighting game produced by Capcom and originally released as an arcade game in 1993. It is the fourth game in the Street Fighter II sub-series of Street Fighter games, following Street Fighter II: Hyper Fighting. It refines and balances the existing character roster from the previous versions, and introduces four new characters. It is the first game on Capcom's CP System II hardware, with more sophisticated graphics and audio over the original CP System hardware used in previous versions of Street Fighter II.

Super Street Fighter II was followed in 1994 by Super Street Fighter II Turbo, a fifth version of Street Fighter II, which further balances the characters and adds features.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive,Super_Street_II_Megadrive",paper,https://i.etsystatic.com/37233584/r/il/fa4338/6177625691/il_fullxfull.6177625691_okxd.jpg,https://i.etsystatic.com/37233584/r/il/118117/4915495226/il_fullxfull.4915495226_plhc.jpg,,,,,,,,,,,,,,,MD-Super-Street-Fighter-II
"Replacement Cover - Mega Everdrive - Sega Genesis Reproduction Cover - High Quality Print","Mega EverdriveThe items we sell are not official Sega products or its affiliates.",9.99,EUR,3,,,https://i.etsystatic.com/37233584/r/il/52780a/5809029291/il_fullxfull.5809029291_9kbt.jpg,https://i.etsystatic.com/37233584/r/il/e2ca3d/6748781734/il_fullxfull.6748781734_67mr.jpg,,,,,,,,,,,,,,,GN-MEGAEVERDRIVE
"Replacement Cover - Probotector (PAL Version) - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","Contra: Hard Corps, released as Contra: The Hard Corps in Japan and Probotector in Europe and Australia, is a run and gun video game released by Konami for the Sega Genesis in 1994, making it the first game in the Contra series released for a Sega platform.

Set five years after the events of Contra III: The Alien Wars, a terrorist group led by the renegade Colonel Bahamut has stolen an alien cell recovered from the war and now intends to use it to produce weapons. A new task force, known as the titular ""Hard Corps"", are sent to deal with the situation. The game features a branching storyline with multiple possible endings.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"Probotector_Megadrive_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/e2ce34/5853760623/il_fullxfull.5853760623_2lzr.jpg,https://i.etsystatic.com/37233584/r/il/16e920/5055615896/il_fullxfull.5055615896_64ri.jpg,https://i.etsystatic.com/37233584/r/il/cd9064/5103853139/il_fullxfull.5103853139_6jqq.jpg,,,,,,,,,,,,,,MD-Probotector-PAL
"Replacement Cover - MegaMan The Wily Wars (PAL Version) - Sega Megadrive Classic Replacement Game Cover - High Quality Print","MDMega Man: The Wily Wars is a 1994 video game compilation developed by Minakuchi Engineering and published by Capcom for the Sega Genesis/Megadrive; the compilation features remakes of the first three Mega Man games, alongside a new game called Wily Tower, only unlockable with a completed save file.

The Wily Wars saw a physical release in Japan and Europe on October 21, 1994, and April 3, 1995, the physical North American release was cancelled, with it only seeing the light of day as part of the Sega Channel service. In 2019, The Wily Wars was one of 42 games included in the Sega Genesis Mini/Sega Megadrive Mini and in 2021 got a physical re-release on cartridge, North America included, by the company Retro-Bit. Reviews have been generally positive.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,3,"megaman_megadrive_cover,mega_man_cover_sega,Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive",paper,https://i.etsystatic.com/37233584/r/il/bf4a56/5853776809/il_fullxfull.5853776809_daqg.jpg,https://i.etsystatic.com/37233584/r/il/f3a018/4820003284/il_fullxfull.4820003284_nr9v.jpg,https://i.etsystatic.com/37233584/r/il/c41dfa/4820007622/il_fullxfull.4820007622_q677.jpg,,,,,,,,,,,,,,MD-Megaman
"Replacement Cover - Sonic 3 (PAL Version) - SEGA Megadrive Replacement Custom Game Cover - High Quality Print","★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your CaseThe items we sell are not official Sega products or its affiliates.",9.99,EUR,4,"paper,sega_megadrive_covers,sega_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover",,https://i.etsystatic.com/37233584/r/il/df0075/4439672911/il_fullxfull.4439672911_prx8.jpg,https://i.etsystatic.com/37233584/r/il/afc076/4755709860/il_fullxfull.4755709860_9j3g.jpg,https://i.etsystatic.com/37233584/r/il/353c90/4817378663/il_fullxfull.4817378663_nfl4.jpg,https://i.etsystatic.com/37233584/r/il/ae3127/4769114088/il_fullxfull.4769114088_5he4.jpg,https://i.etsystatic.com/37233584/r/il/43dca0/4817382775/il_fullxfull.4817382775_owc5.jpg,https://i.etsystatic.com/37233584/r/il/1d06f7/4817398189/il_fullxfull.4817398189_gw14.jpg,,,,,,,,,,,MD-SOC3
"Replacement Cover - Shining Force (PAL Version) - SEGA Megadrive Classic Reproduction Game Cover - High Quality Print","Shining Force: The Legacy of Great Intention, known as Shining Force: Kamigami no Isan (シャイニング・フォース 神々の遺産) in Japan, or more commonly just as Shining Force, is a turn-based tactical role-playing game developed by Climax Entertainment and Sonic Co. and published in 1992 by Sega for the Sega Mega Drive. It was the second release in the Shining series following the 1991 RPG Shining in the Darkness.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,3,"Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive,print_cover,megadrive_cover,Shining_Force_Sega_Cover",,https://i.etsystatic.com/37233584/r/il/22ce65/5774332988/il_fullxfull.5774332988_aq3o.jpg,https://i.etsystatic.com/37233584/r/il/0a530b/4850300492/il_fullxfull.4850300492_gkx2.jpg,,,,,,,,,,,,,,,MD-Shining-Force-I-PAL
"Replacement Cover - Maximum Carnage (US Version) - Sega Genesis Classic Reproduction Game Cover - High Quality Print","Spider-Man and Venom: Maximum Carnage, or simply Maximum Carnage (マキシマムカーネイジ) is a beat-'em-up game based on the Spider-Man universe. It was released for the Sega Mega Drive in 1994. Like the Super Nintendo version, this one also have copies that came in red cartridges.
Versions for the Sega Master System and Game Gear were planned, but no 8-bit versions of the game were ever released.
The game received a sequel, Venom - Spider-Man: Separation Anxiety, in 1995.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,3,Maximum_Carnage_Sega_Cover,paper,https://i.etsystatic.com/37233584/r/il/a0c276/5519142780/il_fullxfull.5519142780_s3py.jpg,https://i.etsystatic.com/37233584/r/il/551e83/5321644932/il_fullxfull.5321644932_pcwj.jpg,,,,,,,,,,,,,,,GN-Maximum-carnage
